"CODE","MODULE","DEPTH","OLD_ROUTE","NEO_ROUTE","OLD_PAGE_IN_LAST_BUILD","NEO_PAGE_IN_LAST_BUILD","F_TCODE","F_MODULE","F_HEBREW_NAME","F_ENGLISH_NAME","F_DESCRIPTION","F_BUSINESS_CATEGORY","F_RELATED_TABLES_OBJECTS","F_DEEPDOC_FLAG","F_FIORI_EQUIVALENT","F_S4_STATUS","F_CDS","F_BAPI_FM","F_LINKS","F_TAGS","NEO_KNOWN_FACTS","STATUS","SEVERITY","NOTES"
"SE52","ABAP","light","/tcode/SE52/","/neo/transactions/SE52/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE54","ABAP","light","/tcode/SE54/","/neo/transactions/SE54/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","4/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE55","ABAP","light","/tcode/SE55/","/neo/transactions/SE55/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE56","ABAP","light","/tcode/SE56/","/neo/transactions/SE56/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE57","ABAP","light","/tcode/SE57/","/neo/transactions/SE57/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE61","ABAP","light","/tcode/SE61/","/neo/transactions/SE61/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE63","ABAP","light","/tcode/SE63/","/neo/transactions/SE63/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","4/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE71","ABAP","light","/tcode/SE71/","/neo/transactions/SE71/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","4/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE72","ABAP","light","/tcode/SE72/","/neo/transactions/SE72/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE73","ABAP","light","/tcode/SE73/","/neo/transactions/SE73/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE74","ABAP","light","/tcode/SE74/","/neo/transactions/SE74/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE75","ABAP","light","/tcode/SE75/","/neo/transactions/SE75/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE76","ABAP","light","/tcode/SE76/","/neo/transactions/SE76/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE78","ABAP","light","/tcode/SE78/","/neo/transactions/SE78/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE80","ABAP","light","/tcode/SE80/","/neo/transactions/SE80/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","4/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE80_BSP","FIORI","light","/tcode/SE80_BSP/","/neo/transactions/SE80_BSP/","yes","yes","EXACT","EXACT","EXACT","n/a","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","n/a","3/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE81","ABAP","light","/tcode/SE81/","/neo/transactions/SE81/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE82","ABAP","light","/tcode/SE82/","/neo/transactions/SE82/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE83","ABAP","light","/tcode/SE83/","/neo/transactions/SE83/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE84","ABAP","light","/tcode/SE84/","/neo/transactions/SE84/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE91","ABAP","light","/tcode/SE91/","/neo/transactions/SE91/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","4/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE92","BASIS","light","/tcode/SE92/","/neo/transactions/SE92/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE93","ABAP","light","/tcode/SE93/","/neo/transactions/SE93/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","4/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE95","BASIS","light","/tcode/SE95/","/neo/transactions/SE95/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SE97","BASIS","light","/tcode/SE97/","/neo/transactions/SE97/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SECSTORE","BASIS","light","/tcode/SECSTORE/","/neo/transactions/SECSTORE/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","n/a","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SFP","ABAP","light","/tcode/SFP/","/neo/transactions/SFP/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","4/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SHD0","ABAP","light","/tcode/SHD0/","/neo/transactions/SHD0/","yes","yes","EXACT","EXACT","EXACT","n/a","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","n/a","3/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SHDB","ABAP","light","/tcode/SHDB/","/neo/transactions/SHDB/","yes","yes","EXACT","EXACT","EXACT","n/a","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","n/a","4/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SICF","BASIS","light","/tcode/SICF/","/neo/transactions/SICF/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","n/a","4/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SICK","BASIS","light","/tcode/SICK/","/neo/transactions/SICK/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SLDCHECK","BASIS","light","/tcode/SLDCHECK/","/neo/transactions/SLDCHECK/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SLG1","BASIS","light","/tcode/SLG1/","/neo/transactions/SLG1/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","4/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SLICENSE","BASIS","light","/tcode/SLICENSE/","/neo/transactions/SLICENSE/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SLIN","ABAP","light","/tcode/SLIN/","/neo/transactions/SLIN/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","n/a","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM01","BASIS","light","/tcode/SM01/","/neo/transactions/SM01/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM01_CUS","SECURITY","light","/tcode/SM01_CUS/","/neo/transactions/SM01_CUS/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM01_DEV","BASIS","light","/tcode/SM01_DEV/","/neo/transactions/SM01_DEV/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM02","BASIS","light","/tcode/SM02/","/neo/transactions/SM02/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM04","BASIS","light","/tcode/SM04/","/neo/transactions/SM04/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","6/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM12","BASIS","light","/tcode/SM12/","/neo/transactions/SM12/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM13","BASIS","light","/tcode/SM13/","/neo/transactions/SM13/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM14","BASIS","light","/tcode/SM14/","/neo/transactions/SM14/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM18","BASIS","light","/tcode/SM18/","/neo/transactions/SM18/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM19","BASIS","light","/tcode/SM19/","/neo/transactions/SM19/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM20","BASIS","light","/tcode/SM20/","/neo/transactions/SM20/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM20N","SECURITY","light","/tcode/SM20N/","/neo/transactions/SM20N/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM21","BASIS","light","/tcode/SM21/","/neo/transactions/SM21/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM30","ABAP","light","/tcode/SM30/","/neo/transactions/SM30/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","4/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM31","BASIS","light","/tcode/SM31/","/neo/transactions/SM31/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM34","ABAP","light","/tcode/SM34/","/neo/transactions/SM34/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","4/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM35","BASIS","light","/tcode/SM35/","/neo/transactions/SM35/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","NEW-IN-NEO","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","7/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM35P","BASIS","light","/tcode/SM35P/","/neo/transactions/SM35P/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","NEW-IN-NEO","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","6/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM36","BASIS","light","/tcode/SM36/","/neo/transactions/SM36/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","4/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM37","BASIS","light","/tcode/SM37/","/neo/transactions/SM37/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM38","BASIS","light","/tcode/SM38/","/neo/transactions/SM38/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM49","BASIS","light","/tcode/SM49/","/neo/transactions/SM49/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM50","BASIS","light","/tcode/SM50/","/neo/transactions/SM50/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM51","BASIS","light","/tcode/SM51/","/neo/transactions/SM51/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","4/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM56","BASIS","light","/tcode/SM56/","/neo/transactions/SM56/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","6/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM58","BASIS","light","/tcode/SM58/","/neo/transactions/SM58/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM59","BASIS","light","/tcode/SM59/","/neo/transactions/SM59/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM61","BASIS","light","/tcode/SM61/","/neo/transactions/SM61/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM62","BASIS","light","/tcode/SM62/","/neo/transactions/SM62/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM63","BASIS","light","/tcode/SM63/","/neo/transactions/SM63/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM64","BASIS","light","/tcode/SM64/","/neo/transactions/SM64/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM65","BASIS","light","/tcode/SM65/","/neo/transactions/SM65/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM66","BASIS","light","/tcode/SM66/","/neo/transactions/SM66/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SM69","BASIS","light","/tcode/SM69/","/neo/transactions/SM69/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SMARTFORMS","ABAP","light","/tcode/SMARTFORMS/","/neo/transactions/SMARTFORMS/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","4/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SMARTSTYLES","ABAP","light","/tcode/SMARTSTYLES/","/neo/transactions/SMARTSTYLES/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SMENU","BASIS","light","/tcode/SMENU/","/neo/transactions/SMENU/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SMGW","BASIS","light","/tcode/SMGW/","/neo/transactions/SMGW/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SMGWMON","BASIS","light","/tcode/SMGWMON/","/neo/transactions/SMGWMON/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SMICM","BASIS","light","/tcode/SMICM/","/neo/transactions/SMICM/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SMLG","BASIS","light","/tcode/SMLG/","/neo/transactions/SMLG/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SMMS","BASIS","light","/tcode/SMMS/","/neo/transactions/SMMS/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SMOD","ABAP","light","/tcode/SMOD/","/neo/transactions/SMOD/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","n/a","4/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SMQ1","BASIS","light","/tcode/SMQ1/","/neo/transactions/SMQ1/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SMQ2","BASIS","light","/tcode/SMQ2/","/neo/transactions/SMQ2/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SMQR","BASIS","light","/tcode/SMQR/","/neo/transactions/SMQR/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","6/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SMQS","BASIS","light","/tcode/SMQS/","/neo/transactions/SMQS/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SMT1","BASIS","light","/tcode/SMT1/","/neo/transactions/SMT1/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","n/a","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SMT2","BASIS","light","/tcode/SMT2/","/neo/transactions/SMT2/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","n/a","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SMX","BASIS","light","/tcode/SMX/","/neo/transactions/SMX/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","n/a","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SNC0","SECURITY","light","/tcode/SNC0/","/neo/transactions/SNC0/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SNOTE","BASIS","light","/tcode/SNOTE/","/neo/transactions/SNOTE/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","n/a","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SNRO","BASIS","light","/tcode/SNRO/","/neo/transactions/SNRO/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","6/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SO70","SECURITY","light","/tcode/SO70/","/neo/transactions/SO70/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","n/a","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SOAMANAGER","INTEGRATION","light","/tcode/SOAMANAGER/","/neo/transactions/SOAMANAGER/","yes","yes","EXACT","EXACT","EXACT","n/a","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","n/a","n/a","3/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SOBJ","ABAP","light","/tcode/SOBJ/","/neo/transactions/SOBJ/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","n/a","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SOLE","BASIS","light","/tcode/SOLE/","/neo/transactions/SOLE/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","n/a","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
"SOLMAN_SETUP","BASIS","light","/tcode/SOLMAN_SETUP/","/neo/transactions/SOLMAN_SETUP/","yes","yes","EXACT","EXACT","EXACT","EXACT","n/a","EXACT","n/a","EXACT","n/a","n/a","n/a","n/a","NEW-IN-NEO","EXACT","5/14","EXACT","P3","all 14 named facts that the data answers are rendered on the NEO page"
